"No.","Time","Source","Destination","Protocol","Length","Info","OpGroup","OpCode","Bytes","Event Code","Sub Event","Command Opcode","EvBytes","CID","Command Code","DLCI","Frame type","MCC Command Type","Transaction","C/R","Ctype","Opcode","PDU ID","Operation ID","Transaction","Message Type","Signal","ACP SEID","INT SEID","Expected data speed","Opcode","Handle","Value","Opcode"
"1315","2025-01-09 05:22:26.879860","host","controller","HCI_CMD","11","Sent Delete Stored Link Key","Host Controller & Baseband Commands","Delete Stored Link Key","12:0c","","","","12","dd:e4","","","","","","","","","","","","","","","","","","","",""
"1316","2025-01-09 05:22:26.880366","controller","host","HCI_EVT","34","Rcvd LE Meta (LE Enhanced Connection Complete [v1])","","","3e:1f","LE Meta","LE Enhanced Connection Complete [v1]","","3e","00:00","","","","","","","","","","","","","","","","","","","",""
"1317","2025-01-09 05:22:26.884489","controller","host","HCI_EVT","9","Rcvd Command Complete (Delete Stored Link Key)","","","0e:06","Command Complete","","Delete Stored Link Key","0e","00:00","","","","","","","","","","","","","","","","","","","",""
"1318","2025-01-09 05:22:26.884766","host","controller","HCI_CMD","11","Sent LE Remove Device From Filter Accept List","LE Controller Commands","LE Remove Device From Filter Accept List","12:20","","","","12","10:dd","","","","","","","","","","","","","","","","","","","",""
"1319","2025-01-09 05:22:26.890431","controller","host","HCI_EVT","7","Rcvd Command Complete (LE Remove Device From Filter Accept List)","","","0e:04","Command Complete","","LE Remove Device From Filter Accept List","0e","","","","","","","","","","","","","","","","","","","","",""
"1320","2025-01-09 05:22:26.891035","host","controller","HCI_CMD","10","Sent LE Set Extended Scan Enable","LE Controller Commands","LE Set Extended Scan Enable","42:20","","","","42","00:00","","","","","","","","","","","","","","","","","","","",""
"1321","2025-01-09 05:22:26.896639","controller","host","HCI_EVT","7","Rcvd Command Complete (LE Set Extended Scan Enable)","","","0e:04","Command Complete","","LE Set Extended Scan Enable","0e","","","","","","","","","","","","","","","","","","","","",""
"1322","2025-01-09 05:22:26.896902","host","controller","HCI_CMD","62","Sent LE Extended Create Connection [v1]","LE Controller Commands","LE Extended Create Connection [v1]","43:20","","","","43","00:00","","","","","","","","","","","","","","","","","","","",""
"1323","2025-01-09 05:22:26.902895","controller","host","HCI_EVT","7","Rcvd Command Status (LE Extended Create Connection [v1])","","","0f:04","Command Status","","LE Extended Create Connection [v1]","0f","","","","","","","","","","","","","","","","","","","","",""
"1324","2025-01-09 05:22:26.912284","host","controller","HCI_CMD","7","Sent Vendor Command 0x0157 (opcode 0xFD57)","Vendor-Specific Commands","0x157","57:fd","","","","57","","","","","","","","","","","","","","","","","","","","",""
"1325","2025-01-09 05:22:26.920603","controller","host","HCI_EVT","10","Rcvd Command Complete (Vendor Command 0x0157 [opcode 0xFD57])","","","0e:07","Command Complete","","0xfd57","0e","01:01","","","","","","","","","","","","","","","","","","","",""
"1326","2025-01-09 05:22:26.920830","host","controller","HCI_CMD","22","Sent Vendor Command 0x0157 (opcode 0xFD57)","Vendor-Specific Commands","0x157","57:fd","","","","57","00:00","","","","","","","","","","","","","","","","","","","",""
"1327","2025-01-09 05:22:26.926669","controller","host","HCI_EVT","10","Rcvd Command Complete (Vendor Command 0x0157 [opcode 0xFD57])","","","0e:07","Command Complete","","0xfd57","0e","01:00","","","","","","","","","","","","","","","","","","","",""
"1328","2025-01-09 05:22:26.926942","host","controller","HCI_CMD","10","Sent LE Set Extended Scan Enable","LE Controller Commands","LE Set Extended Scan Enable","42:20","","","","42","00:00","","","","","","","","","","","","","","","","","","","",""
"1329","2025-01-09 05:22:26.932898","controller","host","HCI_EVT","7","Rcvd Command Complete (LE Set Extended Scan Enable)","","","0e:04","Command Complete","","LE Set Extended Scan Enable","0e","","","","","","","","","","","","","","","","","","","","",""
"1330","2025-01-09 05:22:26.933146","host","controller","HCI_CMD","12","Sent LE Set Extended Scan Parameters","LE Controller Commands","LE Set Extended Scan Parameters","41:20","","","","41","01:40","","","","","","","","","","","","","","","","","","","",""
"1331","2025-01-09 05:22:26.939165","controller","host","HCI_EVT","7","Rcvd Command Complete (LE Set Extended Scan Parameters)","","","0e:04","Command Complete","","LE Set Extended Scan Parameters","0e","","","","","","","","","","","","","","","","","","","","",""
"1332","2025-01-09 05:22:26.939372","host","controller","HCI_CMD","10","Sent LE Set Extended Scan Enable","LE Controller Commands","LE Set Extended Scan Enable","42:20","","","","42","00:00","","","","","","","","","","","","","","","","","","","",""
"1333","2025-01-09 05:22:26.945393","controller","host","HCI_EVT","7","Rcvd Command Complete (LE Set Extended Scan Enable)","","","0e:04","Command Complete","","LE Set Extended Scan Enable","0e","","","","","","","","","","","","","","","","","","","","",""
"1334","2025-01-09 05:22:26.945695","host","controller","HCI_CMD","9","Sent Inquiry","Link Control Commands","Inquiry","01:04","","","","01","0a:00","","","","","","","","","","","","","","","","","","","",""
"1335","2025-01-09 05:22:26.951807","controller","host","HCI_EVT","7","Rcvd Command Status (Inquiry)","","","0f:04","Command Status","","Inquiry","0f","","","","","","","","","","","","","","","","","","","","",""
"1336","2025-01-09 05:22:27.253769","controller","host","HCI_EVT","33","Rcvd LE Meta (LE Advertising Report)","","","3e:1e","LE Meta","LE Advertising Report","","3e","f1:4a","","","","","","","","","","","","","","","","","","","",""
"1337","2025-01-09 05:22:27.254353","controller","host","HCI_EVT","33","Rcvd LE Meta (LE Advertising Report)","","","3e:1e","LE Meta","LE Advertising Report","","3e","f1:4a","","","","","","","","","","","","","","","","","","","",""
"1338","2025-01-09 05:22:27.255340","controller","host","HCI_EVT","15","Rcvd LE Meta (LE Advertising Report)","","","3e:0c","LE Meta","LE Advertising Report","","3e","f1:4a","","","","","","","","","","","","","","","","","","","",""
"1339","2025-01-09 05:22:27.260223","controller","host","HCI_EVT","24","Rcvd LE Meta (LE Advertising Report)","","","3e:15","LE Meta","LE Advertising Report","","3e","f0:ca","","","","","","","","","","","","","","","","","","","",""
"1340","2025-01-09 05:22:27.260786","controller","host","HCI_EVT","24","Rcvd LE Meta (LE Advertising Report)","","","3e:15","LE Meta","LE Advertising Report","","3e","f0:ca","","","","","","","","","","","","","","","","","","","",""
"1341","2025-01-09 05:22:27.261505","controller","host","HCI_EVT","15","Rcvd LE Meta (LE Advertising Report)","","","3e:0c","LE Meta","LE Advertising Report","","3e","f0:ca","","","","","","","","","","","","","","","","","","","",""
"1342","2025-01-09 05:22:27.269962","controller","host","HCI_EVT","33","Rcvd LE Meta (LE Advertising Report)","","","3e:1e","LE Meta","LE Advertising Report","","3e","f6:6e","","","","","","","","","","","","","","","","","","","",""
"1343","2025-01-09 05:22:27.270517","controller","host","HCI_EVT","33","Rcvd LE Meta (LE Advertising Report)","","","3e:1e","LE Meta","LE Advertising Report","","3e","f6:6e","","","","","","","","","","","","","","","","","","","",""
"1344","2025-01-09 05:22:27.271604","controller","host","HCI_EVT","15","Rcvd LE Meta (LE Advertising Report)","","","3e:0c","LE Meta","LE Advertising Report","","3e","f6:6e","","","","","","","","","","","","","","","","","","","",""
"1345","2025-01-09 05:22:27.285147","controller","host","HCI_EVT","24","Rcvd LE Meta (LE Advertising Report)","","","3e:15","LE Meta","LE Advertising Report","","3e","f0:ca","","","","","","","","","","","","","","","","","","","",""
"1346","2025-01-09 05:22:27.285578","controller","host","HCI_EVT","24","Rcvd LE Meta (LE Advertising Report)","","","3e:15","LE Meta","LE Advertising Report","","3e","f0:ca","","","","","","","","","","","","","","","","","","","",""
"1347","2025-01-09 05:22:27.286604","controller","host","HCI_EVT","15","Rcvd LE Meta (LE Advertising Report)","","","3e:0c","LE Meta","LE Advertising Report","","3e","f0:ca","","","","","","","","","","","","","","","","","","","",""
"1348","2025-01-09 05:22:27.454002","controller","host","HCI_EVT","34","Rcvd LE Meta (LE Advertising Report)","","","3e:1f","LE Meta","LE Advertising Report","","3e","92:6f","","","","","","","","","","","","","","","","","","","",""
"1349","2025-01-09 05:22:27.455519","controller","host","HCI_EVT","34","Rcvd LE Meta (LE Advertising Report)","","","3e:1f","LE Meta","LE Advertising Report","","3e","92:6f","","","","","","","","","","","","","","","","","","","",""
"1350","2025-01-09 05:22:27.456666","controller","host","HCI_EVT","15","Rcvd LE Meta (LE Advertising Report)","","","3e:0c","LE Meta","LE Advertising Report","","3e","92:6f","","","","","","","","","","","","","","","","","","","",""
"1351","2025-01-09 05:22:27.462908","controller","host","HCI_EVT","46","Rcvd LE Meta (LE Advertising Report)","","","3e:2b","LE Meta","LE Advertising Report","","3e","7a:ab","","","","","","","","","","","","","","","","","","","",""
"1352","2025-01-09 05:22:27.847357","controller","host","HCI_EVT","24","Rcvd LE Meta (LE Advertising Report)","","","3e:15","LE Meta","LE Advertising Report","","3e","f0:ca","","","","","","","","","","","","","","","","","","","",""
"1353","2025-01-09 05:22:27.847834","controller","host","HCI_EVT","24","Rcvd LE Meta (LE Advertising Report)","","","3e:15","LE Meta","LE Advertising Report","","3e","f0:ca","","","","","","","","","","","","","","","","","","","",""
"1354","2025-01-09 05:22:27.849038","controller","host","HCI_EVT","15","Rcvd LE Meta (LE Advertising Report)","","","3e:0c","LE Meta","LE Advertising Report","","3e","f0:ca","","","","","","","","","","","","","","","","","","","",""
"1355","2025-01-09 05:22:27.972090","controller","host","HCI_EVT","8","Rcvd Vendor-Specific","","","ff:05","Vendor-Specific","","","ff","","","","","","","","","","","","","","","","","","","","",""
"1356","2025-01-09 05:22:28.068756","controller","host","HCI_EVT","46","Rcvd LE Meta (LE Advertising Report)","","","3e:2b","LE Meta","LE Advertising Report","","3e","7a:ab","","","","","","","","","","","","","","","","","","","",""
"1357","2025-01-09 05:22:28.080791","controller","host","HCI_EVT","33","Rcvd LE Meta (LE Advertising Report)","","","3e:1e","LE Meta","LE Advertising Report","","3e","f1:4a","","","","","","","","","","","","","","","","","","","",""
"1358","2025-01-09 05:22:28.081235","controller","host","HCI_EVT","33","Rcvd LE Meta (LE Advertising Report)","","","3e:1e","LE Meta","LE Advertising Report","","3e","f1:4a","","","","","","","","","","","","","","","","","","","",""
"1359","2025-01-09 05:22:28.081539","controller","host","HCI_EVT","15","Rcvd LE Meta (LE Advertising Report)","","","3e:0c","LE Meta","LE Advertising Report","","3e","f1:4a","","","","","","","","","","","","","","","","","","","",""
"1360","2025-01-09 05:22:28.086238","controller","host","HCI_EVT","33","Rcvd LE Meta (LE Advertising Report)","","","3e:1e","LE Meta","LE Advertising Report","","3e","f6:6e","","","","","","","","","","","","","","","","","","","",""
"1361","2025-01-09 05:22:28.086778","controller","host","HCI_EVT","33","Rcvd LE Meta (LE Advertising Report)","","","3e:1e","LE Meta","LE Advertising Report","","3e","f6:6e","","","","","","","","","","","","","","","","","","","",""
"1362","2025-01-09 05:22:28.088013","controller","host","HCI_EVT","15","Rcvd LE Meta (LE Advertising Report)","","","3e:0c","LE Meta","LE Advertising Report","","3e","f6:6e","","","","","","","","","","","","","","","","","","","",""
"1363","2025-01-09 05:22:28.695692","controller","host","HCI_EVT","46","Rcvd LE Meta (LE Advertising Report)","","","3e:2b","LE Meta","LE Advertising Report","","3e","7a:ab","","","","","","","","","","","","","","","","","","","",""
"1364","2025-01-09 05:22:29.108285","controller","host","HCI_EVT","46","Rcvd LE Meta (LE Advertising Report)","","","3e:2b","LE Meta","LE Advertising Report","","3e","7a:ab","","","","","","","","","","","","","","","","","","","",""
"1365","2025-01-09 05:22:29.903415","controller","host","HCI_EVT","23","Rcvd LE Meta (LE Advertising Report)","","","3e:14","LE Meta","LE Advertising Report","","3e","3d:5c","","","","","","","","","","","","","","","","","","","",""
"1366","2025-01-09 05:22:30.340218","controller","host","HCI_EVT","24","Rcvd LE Meta (LE Advertising Report)","","","3e:15","LE Meta","LE Advertising Report","","3e","f0:ca","","","","","","","","","","","","","","","","","","","",""
"1367","2025-01-09 05:22:30.551039","controller","host","HCI_EVT","34","Rcvd LE Meta (LE Advertising Report)","","","3e:1f","LE Meta","LE Advertising Report","","3e","6d:84","","","","","","","","","","","","","","","","","","","",""
"1368","2025-01-09 05:22:31.774600","controller","host","HCI_EVT","32","Rcvd LE Meta (LE Advertising Report)","","","3e:1d","LE Meta","LE Advertising Report","","3e","12:36","","","","","","","","","","","","","","","","","","","",""
"1369","2025-01-09 05:22:33.040886","controller","host","HCI_EVT","33","Rcvd LE Meta (LE Advertising Report)","","","3e:1e","LE Meta","LE Advertising Report","","3e","f1:4a","","","","","","","","","","","","","","","","","","","",""
"1370","2025-01-09 05:22:33.041256","controller","host","HCI_EVT","33","Rcvd LE Meta (LE Advertising Report)","","","3e:1e","LE Meta","LE Advertising Report","","3e","f1:4a","","","","","","","","","","","","","","","","","","","",""
"1371","2025-01-09 05:22:33.042537","controller","host","HCI_EVT","15","Rcvd LE Meta (LE Advertising Report)","","","3e:0c","LE Meta","LE Advertising Report","","3e","f1:4a","","","","","","","","","","","","","","","","","","","",""
"1372","2025-01-09 05:22:33.053227","controller","host","HCI_EVT","34","Rcvd LE Meta (LE Advertising Report)","","","3e:1f","LE Meta","LE Advertising Report","","3e","6d:84","","","","","","","","","","","","","","","","","","","",""
"1373","2025-01-09 05:22:33.202179","controller","host","HCI_EVT","23","Rcvd LE Meta (LE Advertising Report)","","","3e:14","LE Meta","LE Advertising Report","","3e","ee:fd","","","","","","","","","","","","","","","","","","","",""
"1374","2025-01-09 05:22:33.590390","controller","host","HCI_EVT","33","Rcvd LE Meta (LE Advertising Report)","","","3e:1e","LE Meta","LE Advertising Report","","3e","f1:4a","","","","","","","","","","","","","","","","","","","",""
"1375","2025-01-09 05:22:33.591612","controller","host","HCI_EVT","33","Rcvd LE Meta (LE Advertising Report)","","","3e:1e","LE Meta","LE Advertising Report","","3e","f1:4a","","","","","","","","","","","","","","","","","","","",""
"1376","2025-01-09 05:22:33.592707","controller","host","HCI_EVT","15","Rcvd LE Meta (LE Advertising Report)","","","3e:0c","LE Meta","LE Advertising Report","","3e","f1:4a","","","","","","","","","","","","","","","","","","","",""
"1377","2025-01-09 05:22:33.602339","controller","host","HCI_EVT","34","Rcvd LE Meta (LE Advertising Report)","","","3e:1f","LE Meta","LE Advertising Report","","3e","6d:84","","","","","","","","","","","","","","","","","","","",""
