"No.","Time","Source","Destination","Protocol","Length","Info","OpCode","OpGroup","Bytes"
"14337","2024-12-21 19:30:49.431891","localhost (moto g04s)","TuyaSmart_b4:75:af (TY)","ATT","29","Sent Write Command, Handle: 0x0012 (Unknown)","","","10:00"
"14338","2024-12-21 19:30:49.434437","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","","13:05"
"14339","2024-12-21 19:30:49.479622","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","","13:05"
"14340","2024-12-21 19:30:49.711247","controller","host","HCI_EVT","32","Rcvd LE Meta (LE Advertising Report)","","","3e:1d"
"14341","2024-12-21 19:30:49.849680","controller","host","HCI_EVT","32","Rcvd LE Meta (LE Advertising Report)","","","3e:1d"
"14342","2024-12-21 19:30:50.638336","host","controller","HCI_CMD","7","Sent Vendor Command 0x0157 (opcode 0xFD57)","0x157","Vendor-Specific Commands","57:fd"
"14343","2024-12-21 19:30:50.643437","controller","host","HCI_EVT","10","Rcvd Command Complete (Vendor Command 0x0157 [opcode 0xFD57])","","","0e:07"
"14344","2024-12-21 19:30:50.657569","host","controller","HCI_CMD","10","Sent LE Set Extended Scan Enable","LE Set Extended Scan Enable","LE Controller Commands","42:20"
"14345","2024-12-21 19:30:50.662088","controller","host","HCI_EVT","7","Rcvd Command Complete (LE Set Extended Scan Enable)","","","0e:04"
"14346","2024-12-21 19:30:50.662400","host","controller","HCI_CMD","12","Sent LE Set Extended Scan Parameters","LE Set Extended Scan Parameters","LE Controller Commands","41:20"
"14347","2024-12-21 19:30:50.667118","controller","host","HCI_EVT","7","Rcvd Command Complete (LE Set Extended Scan Parameters)","","","0e:04"
"14348","2024-12-21 19:30:50.667371","host","controller","HCI_CMD","10","Sent LE Set Extended Scan Enable","LE Set Extended Scan Enable","LE Controller Commands","42:20"
"14349","2024-12-21 19:30:50.672087","controller","host","HCI_EVT","7","Rcvd Command Complete (LE Set Extended Scan Enable)","","","0e:04"
"14350","2024-12-21 19:30:51.606659","localhost (moto g04s)","TuyaSmart_b4:75:af (TY)","ATT","32","Sent Write Command, Handle: 0x0012 (Unknown)","","","10:00"
"14351","2024-12-21 19:30:51.615768","localhost (moto g04s)","TuyaSmart_b4:75:af (TY)","ATT","32","Sent Write Command, Handle: 0x0012 (Unknown)","","","10:00"
"14352","2024-12-21 19:30:51.624550","localhost (moto g04s)","TuyaSmart_b4:75:af (TY)","ATT","26","Sent Write Command, Handle: 0x0012 (Unknown)","","","10:00"
"14353","2024-12-21 19:30:51.639651","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","","13:05"
"14354","2024-12-21 19:30:51.684718","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","","13:05"
"14355","2024-12-21 19:30:51.729280","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","","13:05"
"14356","2024-12-21 19:30:51.773756","TuyaSmart_b4:75:af (TY)","localhost (moto g04s)","ATT","32","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown)","","","10:20"
"14357","2024-12-21 19:30:51.818877","TuyaSmart_b4:75:af (TY)","localhost (moto g04s)","ATT","29","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown)","","","10:20"
"14358","2024-12-21 19:30:51.863853","TuyaSmart_b4:75:af (TY)","localhost (moto g04s)","ATT","32","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown)","","","10:20"
"14359","2024-12-21 19:30:51.908975","TuyaSmart_b4:75:af (TY)","localhost (moto g04s)","ATT","32","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown)","","","10:20"
"14360","2024-12-21 19:30:51.953820","TuyaSmart_b4:75:af (TY)","localhost (moto g04s)","ATT","26","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown)","","","10:20"
"14361","2024-12-21 19:30:52.013174","localhost (moto g04s)","TuyaSmart_b4:75:af (TY)","ATT","32","Sent Write Command, Handle: 0x0012 (Unknown)","","","10:00"
"14362","2024-12-21 19:30:52.043736","localhost (moto g04s)","TuyaSmart_b4:75:af (TY)","ATT","29","Sent Write Command, Handle: 0x0012 (Unknown)","","","10:00"
"14363","2024-12-21 19:30:52.044480","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","","13:05"
"14364","2024-12-21 19:30:52.089436","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","","13:05"
"14365","2024-12-21 19:30:53.797370","localhost (moto g04s)","TuyaSmart_b4:75:af (TY)","ATT","32","Sent Write Command, Handle: 0x0012 (Unknown)","","","10:00"
"14366","2024-12-21 19:30:53.804079","localhost (moto g04s)","TuyaSmart_b4:75:af (TY)","ATT","32","Sent Write Command, Handle: 0x0012 (Unknown)","","","10:00"
"14367","2024-12-21 19:30:53.812050","localhost (moto g04s)","TuyaSmart_b4:75:af (TY)","ATT","26","Sent Write Command, Handle: 0x0012 (Unknown)","","","10:00"
"14368","2024-12-21 19:30:53.844121","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","","13:05"
"14369","2024-12-21 19:30:53.893244","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","","13:05"
"14370","2024-12-21 19:30:53.934344","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","","13:05"
"14371","2024-12-21 19:30:53.979335","TuyaSmart_b4:75:af (TY)","localhost (moto g04s)","ATT","32","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown)","","","10:20"
"14372","2024-12-21 19:30:54.023912","TuyaSmart_b4:75:af (TY)","localhost (moto g04s)","ATT","29","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown)","","","10:20"
"14373","2024-12-21 19:30:54.068981","TuyaSmart_b4:75:af (TY)","localhost (moto g04s)","ATT","32","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown)","","","10:20"
"14374","2024-12-21 19:30:54.113870","TuyaSmart_b4:75:af (TY)","localhost (moto g04s)","ATT","32","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown)","","","10:20"
"14375","2024-12-21 19:30:54.158814","TuyaSmart_b4:75:af (TY)","localhost (moto g04s)","ATT","26","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown)","","","10:20"
"14376","2024-12-21 19:30:54.173232","localhost (moto g04s)","TuyaSmart_b4:75:af (TY)","ATT","32","Sent Write Command, Handle: 0x0012 (Unknown)","","","10:00"
"14377","2024-12-21 19:30:54.177452","localhost (moto g04s)","TuyaSmart_b4:75:af (TY)","ATT","29","Sent Write Command, Handle: 0x0012 (Unknown)","","","10:00"
"14378","2024-12-21 19:30:54.204052","TuyaSmart_b4:75:af (TY)","localhost (moto g04s)","ATT","32","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown)","","","10:20"
"14379","2024-12-21 19:30:54.249080","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","","13:05"
"14380","2024-12-21 19:30:54.249490","TuyaSmart_b4:75:af (TY)","localhost (moto g04s)","ATT","32","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown)","","","10:20"
"14381","2024-12-21 19:30:54.293990","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","","13:05"
"14382","2024-12-21 19:30:54.294450","TuyaSmart_b4:75:af (TY)","localhost (moto g04s)","ATT","26","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown)","","","10:20"
"14383","2024-12-21 19:30:54.338852","TuyaSmart_b4:75:af (TY)","localhost (moto g04s)","ATT","32","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown)","","","10:20"
"14384","2024-12-21 19:30:54.376142","localhost (moto g04s)","TuyaSmart_b4:75:af (TY)","ATT","32","Sent Write Command, Handle: 0x0012 (Unknown)","","","10:00"
"14385","2024-12-21 19:30:54.383882","TuyaSmart_b4:75:af (TY)","localhost (moto g04s)","ATT","32","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown)","","","10:20"
"14386","2024-12-21 19:30:54.429024","localhost (moto g04s)","TuyaSmart_b4:75:af (TY)","ATT","29","Sent Write Command, Handle: 0x0012 (Unknown)","","","10:00"
"14387","2024-12-21 19:30:54.429077","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","","13:05"
"14388","2024-12-21 19:30:54.429481","TuyaSmart_b4:75:af (TY)","localhost (moto g04s)","ATT","26","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown)","","","10:20"
"14389","2024-12-21 19:30:54.518970","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","","13:05"
"14390","2024-12-21 19:30:54.561980","localhost (moto g04s)","TuyaSmart_b4:75:af (TY)","ATT","32","Sent Write Command, Handle: 0x0012 (Unknown)","","","10:00"
"14391","2024-12-21 19:30:54.609134","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","","13:05"
"14392","2024-12-21 19:30:54.610426","localhost (moto g04s)","TuyaSmart_b4:75:af (TY)","ATT","29","Sent Write Command, Handle: 0x0012 (Unknown)","","","10:00"
"14393","2024-12-21 19:30:54.654521","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","","13:05"
"14394","2024-12-21 19:30:55.711221","localhost (moto g04s)","TuyaSmart_b4:75:af (TY)","ATT","32","Sent Write Command, Handle: 0x0012 (Unknown)","","","10:00"
"14395","2024-12-21 19:30:55.715550","localhost (moto g04s)","TuyaSmart_b4:75:af (TY)","ATT","32","Sent Write Command, Handle: 0x0012 (Unknown)","","","10:00"
"14396","2024-12-21 19:30:55.719422","localhost (moto g04s)","TuyaSmart_b4:75:af (TY)","ATT","26","Sent Write Command, Handle: 0x0012 (Unknown)","","","10:00"
"14397","2024-12-21 19:30:55.733840","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","","13:05"
"14398","2024-12-21 19:30:55.779403","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","","13:05"
"14399","2024-12-21 19:30:55.824580","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","","13:05"
"14400","2024-12-21 19:30:55.868763","TuyaSmart_b4:75:af (TY)","localhost (moto g04s)","ATT","32","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown)","","","10:20"
"14401","2024-12-21 19:30:55.914034","TuyaSmart_b4:75:af (TY)","localhost (moto g04s)","ATT","29","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown)","","","10:20"
"14402","2024-12-21 19:30:55.959092","TuyaSmart_b4:75:af (TY)","localhost (moto g04s)","ATT","32","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown)","","","10:20"
"14403","2024-12-21 19:30:56.003835","TuyaSmart_b4:75:af (TY)","localhost (moto g04s)","ATT","32","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown)","","","10:20"
"14404","2024-12-21 19:30:56.004431","TuyaSmart_b4:75:af (TY)","localhost (moto g04s)","ATT","26","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown)","","","10:20"
"14405","2024-12-21 19:30:56.027998","localhost (moto g04s)","TuyaSmart_b4:75:af (TY)","ATT","32","Sent Write Command, Handle: 0x0012 (Unknown)","","","10:00"
"14406","2024-12-21 19:30:56.036159","localhost (moto g04s)","TuyaSmart_b4:75:af (TY)","ATT","29","Sent Write Command, Handle: 0x0012 (Unknown)","","","10:00"
"14407","2024-12-21 19:30:56.048752","TuyaSmart_b4:75:af (TY)","localhost (moto g04s)","ATT","32","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown)","","","10:20"
"14408","2024-12-21 19:30:56.094166","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","","13:05"
"14409","2024-12-21 19:30:56.094685","TuyaSmart_b4:75:af (TY)","localhost (moto g04s)","ATT","32","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown)","","","10:20"
"14410","2024-12-21 19:30:56.139344","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","","13:05"
"14411","2024-12-21 19:30:56.139741","TuyaSmart_b4:75:af (TY)","localhost (moto g04s)","ATT","26","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown)","","","10:20"
"14412","2024-12-21 19:30:56.140113","TuyaSmart_b4:75:af (TY)","localhost (moto g04s)","ATT","32","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown)","","","10:20"
"14413","2024-12-21 19:30:56.140525","TuyaSmart_b4:75:af (TY)","localhost (moto g04s)","ATT","32","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown)","","","10:20"
"14414","2024-12-21 19:30:56.140912","TuyaSmart_b4:75:af (TY)","localhost (moto g04s)","ATT","26","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown)","","","10:20"
"14415","2024-12-21 19:30:56.203036","localhost (moto g04s)","TuyaSmart_b4:75:af (TY)","ATT","32","Sent Write Command, Handle: 0x0012 (Unknown)","","","10:00"
"14416","2024-12-21 19:30:56.216401","localhost (moto g04s)","TuyaSmart_b4:75:af (TY)","ATT","29","Sent Write Command, Handle: 0x0012 (Unknown)","","","10:00"
"14417","2024-12-21 19:30:56.229607","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","","13:05"
"14418","2024-12-21 19:30:56.233875","localhost (moto g04s)","TuyaSmart_b4:75:af (TY)","ATT","32","Sent Write Command, Handle: 0x0012 (Unknown)","","","10:00"
"14419","2024-12-21 19:30:56.248114","localhost (moto g04s)","TuyaSmart_b4:75:af (TY)","ATT","29","Sent Write Command, Handle: 0x0012 (Unknown)","","","10:00"
"14420","2024-12-21 19:30:56.273738","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","","13:05"
"14421","2024-12-21 19:30:56.319370","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","","13:05"
"14422","2024-12-21 19:30:56.364443","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","","13:05"
"14423","2024-12-21 19:30:58.615524","localhost (moto g04s)","TuyaSmart_b4:75:af (TY)","ATT","32","Sent Write Command, Handle: 0x0012 (Unknown)","","","10:00"
"14424","2024-12-21 19:30:58.619079","localhost (moto g04s)","TuyaSmart_b4:75:af (TY)","ATT","32","Sent Write Command, Handle: 0x0012 (Unknown)","","","10:00"
"14425","2024-12-21 19:30:58.623810","localhost (moto g04s)","TuyaSmart_b4:75:af (TY)","ATT","26","Sent Write Command, Handle: 0x0012 (Unknown)","","","10:00"
"14426","2024-12-21 19:30:58.704153","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","","13:05"
"14427","2024-12-21 19:30:58.749634","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","","13:05"
"14428","2024-12-21 19:30:58.794153","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","","13:05"
"14429","2024-12-21 19:30:58.883863","TuyaSmart_b4:75:af (TY)","localhost (moto g04s)","ATT","32","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown)","","","10:20"
"14430","2024-12-21 19:30:58.884631","TuyaSmart_b4:75:af (TY)","localhost (moto g04s)","ATT","29","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown)","","","10:20"
"14431","2024-12-21 19:30:58.929074","TuyaSmart_b4:75:af (TY)","localhost (moto g04s)","ATT","32","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown)","","","10:20"
"14432","2024-12-21 19:30:58.974351","TuyaSmart_b4:75:af (TY)","localhost (moto g04s)","ATT","32","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown)","","","10:20"
"14433","2024-12-21 19:30:58.974819","TuyaSmart_b4:75:af (TY)","localhost (moto g04s)","ATT","26","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown)","","","10:20"
"14434","2024-12-21 19:30:58.975162","TuyaSmart_b4:75:af (TY)","localhost (moto g04s)","ATT","32","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown)","","","10:20"
"14435","2024-12-21 19:30:58.989905","localhost (moto g04s)","TuyaSmart_b4:75:af (TY)","ATT","32","Sent Write Command, Handle: 0x0012 (Unknown)","","","10:00"
"14436","2024-12-21 19:30:58.993404","localhost (moto g04s)","TuyaSmart_b4:75:af (TY)","ATT","29","Sent Write Command, Handle: 0x0012 (Unknown)","","","10:00"
"14437","2024-12-21 19:30:59.064375","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","","13:05"
"14438","2024-12-21 19:30:59.065049","TuyaSmart_b4:75:af (TY)","localhost (moto g04s)","ATT","32","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown)","","","10:20"
"14439","2024-12-21 19:30:59.109129","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","","13:05"
"14440","2024-12-21 19:30:59.109532","TuyaSmart_b4:75:af (TY)","localhost (moto g04s)","ATT","26","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown)","","","10:20"
"14441","2024-12-21 19:30:59.143875","localhost (moto g04s)","TuyaSmart_b4:75:af (TY)","ATT","32","Sent Write Command, Handle: 0x0012 (Unknown)","","","10:00"
"14442","2024-12-21 19:30:59.153596","TuyaSmart_b4:75:af (TY)","localhost (moto g04s)","ATT","32","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown)","","","10:20"
"14443","2024-12-21 19:30:59.156185","localhost (moto g04s)","TuyaSmart_b4:75:af (TY)","ATT","29","Sent Write Command, Handle: 0x0012 (Unknown)","","","10:00"
"14444","2024-12-21 19:30:59.198860","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","","13:05"
"14445","2024-12-21 19:30:59.199263","TuyaSmart_b4:75:af (TY)","localhost (moto g04s)","ATT","32","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown)","","","10:20"
"14446","2024-12-21 19:30:59.199601","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","","13:05"
"14447","2024-12-21 19:30:59.199903","TuyaSmart_b4:75:af (TY)","localhost (moto g04s)","ATT","26","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown)","","","10:20"
"14448","2024-12-21 19:30:59.232222","localhost (moto g04s)","TuyaSmart_b4:75:af (TY)","ATT","32","Sent Write Command, Handle: 0x0012 (Unknown)","","","10:00"
"14449","2024-12-21 19:30:59.244240","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","","13:05"
"14450","2024-12-21 19:30:59.245015","localhost (moto g04s)","TuyaSmart_b4:75:af (TY)","ATT","29","Sent Write Command, Handle: 0x0012 (Unknown)","","","10:00"
"14451","2024-12-21 19:30:59.334607","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","","13:05"
"14452","2024-12-21 19:31:00.498864","localhost (moto g04s)","TuyaSmart_b4:75:af (TY)","ATT","32","Sent Write Command, Handle: 0x0012 (Unknown)","","","10:00"
"14453","2024-12-21 19:31:00.502457","localhost (moto g04s)","TuyaSmart_b4:75:af (TY)","ATT","32","Sent Write Command, Handle: 0x0012 (Unknown)","","","10:00"
"14454","2024-12-21 19:31:00.505936","localhost (moto g04s)","TuyaSmart_b4:75:af (TY)","ATT","26","Sent Write Command, Handle: 0x0012 (Unknown)","","","10:00"
"14455","2024-12-21 19:31:00.549211","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","","13:05"
"14456","2024-12-21 19:31:00.684765","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","","13:05"
"14457","2024-12-21 19:31:00.729366","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","","13:05"
"14458","2024-12-21 19:31:00.773564","TuyaSmart_b4:75:af (TY)","localhost (moto g04s)","ATT","32","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown)","","","10:20"
"14459","2024-12-21 19:31:00.818955","TuyaSmart_b4:75:af (TY)","localhost (moto g04s)","ATT","29","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown)","","","10:20"
"14460","2024-12-21 19:31:00.864012","TuyaSmart_b4:75:af (TY)","localhost (moto g04s)","ATT","32","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown)","","","10:20"
"14461","2024-12-21 19:31:00.908845","TuyaSmart_b4:75:af (TY)","localhost (moto g04s)","ATT","32","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown)","","","10:20"
"14462","2024-12-21 19:31:00.954055","TuyaSmart_b4:75:af (TY)","localhost (moto g04s)","ATT","26","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown)","","","10:20"
"14463","2024-12-21 19:31:00.976370","localhost (moto g04s)","TuyaSmart_b4:75:af (TY)","ATT","32","Sent Write Command, Handle: 0x0012 (Unknown)","","","10:00"
"14464","2024-12-21 19:31:00.980801","localhost (moto g04s)","TuyaSmart_b4:75:af (TY)","ATT","29","Sent Write Command, Handle: 0x0012 (Unknown)","","","10:00"
"14465","2024-12-21 19:31:00.999127","TuyaSmart_b4:75:af (TY)","localhost (moto g04s)","ATT","32","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown)","","","10:20"
"14466","2024-12-21 19:31:01.044644","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","","13:05"
"14467","2024-12-21 19:31:01.045113","TuyaSmart_b4:75:af (TY)","localhost (moto g04s)","ATT","32","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown)","","","10:20"
"14468","2024-12-21 19:31:01.134389","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","","13:05"
"14469","2024-12-21 19:31:01.135137","TuyaSmart_b4:75:af (TY)","localhost (moto g04s)","ATT","26","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown)","","","10:20"
"14470","2024-12-21 19:31:01.164442","localhost (moto g04s)","TuyaSmart_b4:75:af (TY)","ATT","32","Sent Write Command, Handle: 0x0012 (Unknown)","","","10:00"
"14471","2024-12-21 19:31:01.177793","localhost (moto g04s)","TuyaSmart_b4:75:af (TY)","ATT","29","Sent Write Command, Handle: 0x0012 (Unknown)","","","10:00"
"14472","2024-12-21 19:31:01.178696","TuyaSmart_b4:75:af (TY)","localhost (moto g04s)","ATT","32","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown)","","","10:20"
"14473","2024-12-21 19:31:01.224578","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","","13:05"
"14474","2024-12-21 19:31:01.224960","TuyaSmart_b4:75:af (TY)","localhost (moto g04s)","ATT","32","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown)","","","10:20"
"14475","2024-12-21 19:31:01.269609","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","","13:05"
"14476","2024-12-21 19:31:01.270628","TuyaSmart_b4:75:af (TY)","localhost (moto g04s)","ATT","26","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown)","","","10:20"
"14477","2024-12-21 19:31:01.311369","localhost (moto g04s)","TuyaSmart_b4:75:af (TY)","ATT","32","Sent Write Command, Handle: 0x0012 (Unknown)","","","10:00"
"14478","2024-12-21 19:31:01.325047","localhost (moto g04s)","TuyaSmart_b4:75:af (TY)","ATT","29","Sent Write Command, Handle: 0x0012 (Unknown)","","","10:00"
"14479","2024-12-21 19:31:01.359247","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","","13:05"
"14480","2024-12-21 19:31:01.404271","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","","13:05"
"14481","2024-12-21 19:31:03.400149","localhost (moto g04s)","TuyaSmart_b4:75:af (TY)","ATT","32","Sent Write Command, Handle: 0x0012 (Unknown)","","","10:00"
"14482","2024-12-21 19:31:03.403272","localhost (moto g04s)","TuyaSmart_b4:75:af (TY)","ATT","32","Sent Write Command, Handle: 0x0012 (Unknown)","","","10:00"
"14483","2024-12-21 19:31:03.408737","localhost (moto g04s)","TuyaSmart_b4:75:af (TY)","ATT","26","Sent Write Command, Handle: 0x0012 (Unknown)","","","10:00"
"14484","2024-12-21 19:31:03.428518","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","","13:05"
"14485","2024-12-21 19:31:03.474025","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","","13:05"
"14486","2024-12-21 19:31:03.563908","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","","13:05"
"14487","2024-12-21 19:31:03.608467","TuyaSmart_b4:75:af (TY)","localhost (moto g04s)","ATT","32","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown)","","","10:20"
"14488","2024-12-21 19:31:03.653450","TuyaSmart_b4:75:af (TY)","localhost (moto g04s)","ATT","29","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown)","","","10:20"
"14489","2024-12-21 19:31:03.698544","TuyaSmart_b4:75:af (TY)","localhost (moto g04s)","ATT","32","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown)","","","10:20"
"14490","2024-12-21 19:31:03.699112","TuyaSmart_b4:75:af (TY)","localhost (moto g04s)","ATT","32","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown)","","","10:20"
"14491","2024-12-21 19:31:03.743454","TuyaSmart_b4:75:af (TY)","localhost (moto g04s)","ATT","26","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown)","","","10:20"
"14492","2024-12-21 19:31:03.744196","TuyaSmart_b4:75:af (TY)","localhost (moto g04s)","ATT","32","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown)","","","10:20"
"14493","2024-12-21 19:31:03.756416","localhost (moto g04s)","TuyaSmart_b4:75:af (TY)","ATT","32","Sent Write Command, Handle: 0x0012 (Unknown)","","","10:00"
"14494","2024-12-21 19:31:03.759339","localhost (moto g04s)","TuyaSmart_b4:75:af (TY)","ATT","29","Sent Write Command, Handle: 0x0012 (Unknown)","","","10:00"
"14495","2024-12-21 19:31:03.788817","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","","13:05"
"14496","2024-12-21 19:31:03.789225","TuyaSmart_b4:75:af (TY)","localhost (moto g04s)","ATT","32","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown)","","","10:20"
"14497","2024-12-21 19:31:03.789498","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","","13:05"
"14498","2024-12-21 19:31:03.789768","TuyaSmart_b4:75:af (TY)","localhost (moto g04s)","ATT","26","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown)","","","10:20"
"14499","2024-12-21 19:31:03.811244","localhost (moto g04s)","TuyaSmart_b4:75:af (TY)","ATT","32","Sent Write Command, Handle: 0x0012 (Unknown)","","","10:00"
"14500","2024-12-21 19:31:03.817708","localhost (moto g04s)","TuyaSmart_b4:75:af (TY)","ATT","29","Sent Write Command, Handle: 0x0012 (Unknown)","","","10:00"
"14501","2024-12-21 19:31:03.833731","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","","13:05"
"14502","2024-12-21 19:31:03.834124","TuyaSmart_b4:75:af (TY)","localhost (moto g04s)","ATT","32","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown)","","","10:20"
"14503","2024-12-21 19:31:03.834629","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","","13:05"
"14504","2024-12-21 19:31:03.878580","TuyaSmart_b4:75:af (TY)","localhost (moto g04s)","ATT","32","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown)","","","10:20"
"14505","2024-12-21 19:31:03.923643","TuyaSmart_b4:75:af (TY)","localhost (moto g04s)","ATT","26","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown)","","","10:20"
"14506","2024-12-21 19:31:03.954327","localhost (moto g04s)","TuyaSmart_b4:75:af (TY)","ATT","32","Sent Write Command, Handle: 0x0012 (Unknown)","","","10:00"
"14507","2024-12-21 19:31:03.964018","localhost (moto g04s)","TuyaSmart_b4:75:af (TY)","ATT","29","Sent Write Command, Handle: 0x0012 (Unknown)","","","10:00"
"14508","2024-12-21 19:31:03.969124","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","","13:05"
"14509","2024-12-21 19:31:04.014354","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","","13:05"
"14510","2024-12-21 19:31:05.063237","localhost (moto g04s)","TuyaSmart_b4:75:af (TY)","ATT","32","Sent Write Command, Handle: 0x0012 (Unknown)","","","10:00"
